time_s,disp_mm,vel_mm_s,accel_m_s2
1.076999999999999957e+00,7.717853033524704198e-01,1.811541894451841017e+01,-6.517056398910373360e+00
1.078000000000000069e+00,7.864235927477918331e-01,1.116115984612434886e+01,-7.391461797877756368e+00
1.078999999999999959e+00,7.937031229451521064e-01,3.397900548596269665e+00,-8.135056797178403798e+00
1.080000000000000071e+00,7.928570216882446786e-01,-5.090103062411201584e+00,-8.840950424836538701e+00
1.080999999999999961e+00,7.833757135092587198e-01,-1.387251329556059076e+01,-8.723870041462241431e+00
1.082000000000000073e+00,7.653086290138533254e-01,-2.226165569525028687e+01,-8.054414757917150780e+00
1.082999999999999963e+00,7.391671771448519168e-01,-3.002124804275240066e+01,-7.464769937087076812e+00
1.084000000000000075e+00,7.058389800586182261e-01,-3.663514612971506779e+01,-5.763026236838236116e+00
1.084999999999999964e+00,6.668827238798533674e-01,-4.127736622781468157e+01,-3.521413959360991441e+00
1.086000000000000076e+00,6.242686988665547831e-01,-4.395068379878246390e+01,-1.825221182574573220e+00
1.086999999999999966e+00,5.793828094805215656e-01,-4.582109497328389125e+01,-1.915601166428281488e+00
1.088000000000000078e+00,5.323045439987186267e-01,-4.833543599032205407e+01,-3.113080867648044148e+00
1.088999999999999968e+00,4.823085083352331992e-01,-5.165663533664876894e+01,-3.529317825005399811e+00
1.090000000000000080e+00,4.290018739411425863e-01,-5.495663345153248258e+01,-3.070678404762013258e+00
1.090999999999999970e+00,3.727254932051159431e-01,-5.759612802052081548e+01,-2.208310733214666755e+00
1.092000000000000082e+00,3.141232325189345365e-01,-5.960839335184198262e+01,-1.816219929427681734e+00
1.092999999999999972e+00,2.536270010024559984e-01,-6.138406968111503659e+01,-1.735132729118426198e+00
1.094000000000000083e+00,1.913014302665517752e-01,-6.326707179069343567e+01,-2.030871490038400395e+00
1.094999999999999973e+00,1.268609051033564306e-01,-6.561397853569725669e+01,-2.662941999969241635e+00
1.096000000000000085e+00,5.998300511847708821e-02,-6.814182143406141279e+01,-2.392743796759070563e+00
1.096999999999999975e+00,-9.206480638523344834e-03,-7.023715007993943971e+01,-1.797913494996983275e+00
1.098000000000000087e+00,-8.027333104333951586e-02,-7.189655072969289051e+01,-1.520887804509975183e+00
1.098999999999999977e+00,-1.529392603524165895e-01,-7.343530788846125290e+01,-1.556626513026749592e+00
1.100000000000000089e+00,-2.272276873411828435e-01,-7.514154608907125521e+01,-1.855849888193226604e+00
1.100999999999999979e+00,-3.033048097551329647e-01,-7.701269873882898764e+01,-1.886455411322238263e+00
1.102000000000000091e+00,-3.812231219763435042e-01,-7.882392570359209572e+01,-1.735998518203977881e+00
1.102999999999999980e+00,-4.607730483589294601e-01,-8.027592706157987834e+01,-1.168004197771558950e+00
1.104000000000000092e+00,-5.415274768728243204e-01,-8.123292996620976680e+01,-7.460016114882179750e-01
1.104999999999999982e+00,-6.230584443638891301e-01,-8.182900501591986142e+01,-4.461484879319712604e-01
1.106000000000000094e+00,-7.049242084414145681e-01,-8.190252313913093474e+01,2.991122415098246279e-01
1.106999999999999984e+00,-7.865344281918911218e-01,-8.131791636182222760e+01,8.701013131076180684e-01
1.108000000000000096e+00,-8.673806833114868775e-01,-8.037459387736933536e+01,1.016543655798166412e+00
1.108999999999999986e+00,-9.472482313473690185e-01,-7.936050219439496800e+01,1.011639710150568305e+00
1.110000000000000098e+00,-1.026007741031659926e+00,-7.815851717418669864e+01,1.392330330265970417e+00
1.110999999999999988e+00,-1.103319941399811599e+00,-7.646588356211672988e+01,1.992936893873995530e+00
1.112000000000000099e+00,-1.178702137625128321e+00,-7.429850888851674995e+01,2.341812453325992749e+00
1.112999999999999989e+00,-1.251781186238469123e+00,-7.185958833816476954e+01,2.536028647377968070e+00
1.114000000000000101e+00,-1.322302774919612123e+00,-6.918358902412153100e+01,2.815969980708537435e+00
1.114999999999999991e+00,-1.389990889111210715e+00,-6.619263935907534346e+01,3.165929349383809210e+00
1.116000000000000103e+00,-1.454468130549399163e+00,-6.276184351730168487e+01,3.695662334163507978e+00
1.116999999999999993e+00,-1.515220673469942714e+00,-5.874324232378521060e+01,4.341540052869440558e+00
1.118000000000000105e+00,-1.571653290745150588e+00,-5.412199222663052467e+01,4.900960141439931306e+00
1.118999999999999995e+00,-1.623233695550765354e+00,-4.903881738459924122e+01,5.265389542622635588e+00
1.120000000000000107e+00,-1.669574332909606884e+00,-4.364245733308366937e+01,5.527330560408508120e+00
1.120999999999999996e+00,-1.710325013624047319e+00,-3.785890409579739924e+01,6.039775914164032145e+00
1.122000000000000108e+00,-1.745010798184420731e+00,-3.151266502494915045e+01,6.652702227532451218e+00
1.122999999999999998e+00,-1.773159792970546045e+00,-2.478532454730167345e+01,6.801978727762509891e+00
1.124000000000000110e+00,-1.794616340381136821e+00,-1.812777027387994266e+01,6.513129819080951677e+00
1.125000000000000000e+00,-1.809530973290932820e+00,-1.170149554571197115e+01,6.339419637254991358e+00
1.126000000000000112e+00,-1.818039751111057534e+00,-5.316060094537364833e+00,6.431451265094217717e+00
1.127000000000000002e+00,-1.820084555079655164e+00,1.226452157341899385e+00,6.653573238664311162e+00
1.128000000000000114e+00,-1.815591277659020397e+00,7.760102683927707190e+00,6.413727814507304004e+00
1.129000000000000004e+00,-1.804713711275832244e+00,1.399503008244878188e+01,6.056126982534848935e+00
1.130000000000000115e+00,-1.787868500616156320e+00,1.969539123690287141e+01,5.344595326373323019e+00
1.131000000000000005e+00,-1.765591885161626795e+00,2.485783967215605372e+01,4.980301544133041602e+00
1.132000000000000117e+00,-1.738289303841793254e+00,2.974732296751141192e+01,4.798665046577667681e+00
1.133000000000000007e+00,-1.706232685718634734e+00,3.436591327880555724e+01,4.438515576010630070e+00
1.134000000000000119e+00,-1.669774563432961711e+00,3.855033129254037760e+01,3.930320451459024866e+00
1.135000000000000009e+00,-1.629419230469234314e+00,4.216033463491420008e+01,3.289686233288605877e+00
1.136000000000000121e+00,-1.585802920361885082e+00,4.507228557978443462e+01,2.534215656451848986e+00
1.137000000000000011e+00,-1.539631337362153740e+00,4.727088041967837739e+01,1.862974023336036566e+00
1.138000000000000123e+00,-1.491599674998054015e+00,4.879244430852078551e+01,1.180153754348751249e+00
1.139000000000000012e+00,-1.442429556411799929e+00,4.954779286398755289e+01,3.305433565847835098e-01
1.140000000000000124e+00,-1.392823992785158227e+00,4.966333438929596156e+01,-9.946030596795196743e-02
1.141000000000000014e+00,-1.343197271731453535e+00,4.959010771811342266e+01,-4.699303639712582026e-02
1.142000000000000126e+00,-1.293607394226899299e+00,4.958964729099478319e+01,4.607218215984687504e-02
1.143000000000000016e+00,-1.243963210026847399e+00,4.969872110910937835e+01,1.720754540693150147e-01
1.144000000000000128e+00,-1.194167205573687607e+00,4.989328779721022045e+01,2.170579221323833963e-01
1.145000000000000018e+00,-1.144179683573508521e+00,5.008175620314779763e+01,1.598788897427851907e-01
1.146000000000000130e+00,-1.094073484241256944e+00,5.013064246135522239e+01,-6.210637332794988197e-02
1.147000000000000020e+00,-1.044015822746030553e+00,4.998468052909775849e+01,-2.298174911870063397e-01
1.148000000000000131e+00,-9.941122707153868809e-01,4.982242353218954634e+01,-9.469650262941797791e-02
1.149000000000000021e+00,-9.442871809318299503e-01,4.982775603492419236e+01,1.053615080987100328e-01
1.150000000000000133e+00,-8.943697287664573725e-01,5.000714829582111776e+01,2.534230136951265422e-01
1.151000000000000023e+00,-8.442000739121954256e-01,5.033216141270274591e+01,3.966032200681439690e-01
1.152000000000000135e+00,-7.937839808378633899e-01,5.050002473596136809e+01,-6.087657355091380396e-02
1.153000000000000025e+00,-7.434683809728284132e-01,5.013117499410847699e+01,-6.768229101548826065e-01
1.153999999999999915e+00,-6.937277857492242239e-01,4.935001545309987137e+01,-8.854961718623002298e-01
1.155000000000000027e+00,-6.448333978136459033e-01,4.843876041805685162e+01,-9.370138982237250502e-01
1.155999999999999917e+00,-5.968503514449685632e-01,4.752733231929789781e+01,-8.858422992941683560e-01
1.157000000000000028e+00,-5.496767947559593193e-01,4.681978105872049412e+01,-5.292602218606390352e-01
1.157999999999999918e+00,-5.030102904278412890e-01,4.651322759751552383e+01,-8.384670054930154492e-02
1.159000000000000030e+00,-4.564034871460996845e-01,4.670037896596769400e+01,4.581494374536561054e-01
1.159999999999999920e+00,-4.093985324673910520e-01,4.730953039144962702e+01,7.601534135101957190e-01
1.161000000000000032e+00,-3.615724509386821772e-01,4.834263266596809672e+01,1.306051135526743678e+00
1.161999999999999922e+00,-3.125427103480011848e-01,4.971684851539386329e+01,1.442380563324789478e+00
1.163000000000000034e+00,-2.621243566703680417e-01,5.111985883987249224e+01,1.363640085632468413e+00
1.163999999999999924e+00,-2.102870153797517516e-01,5.255482374136003187e+01,1.506289717342625067e+00
1.165000000000000036e+00,-1.569188171065205306e-01,5.418157280510242657e+01,1.747208410142164325e+00
1.165999999999999925e+00,-1.018227537676001659e-01,5.601055387273829211e+01,1.910753725129566760e+00
1.167000000000000037e+00,-4.481602258841282244e-02,5.800290848563639656e+01,2.073955500666627927e+00
1.167999999999999927e+00,1.424237355046832805e-02,6.011388379212589683e+01,2.147995112312386823e+00
1.169000000000000039e+00,7.541303039676068576e-02,6.222742990045881584e+01,2.079097104353465397e+00
1.169999999999999929e+00,1.386272726016334889e-01,6.420105450928679147e+01,1.868152113302457451e+00
1.171000000000000041e+00,2.036847589861965901e-01,6.591391825983944841e+01,1.557575387802856426e+00
1.171999999999999931e+00,2.703209025704556567e-01,6.735836890867865634e+01,1.331325909875587854e+00
1.173000000000000043e+00,3.383190985351745006e-01,6.863802302075902162e+01,1.227982314285171128e+00
1.173999999999999932e+00,4.075066806641918782e-01,6.973714123727570779e+01,9.702541187482296436e-01
1.175000000000000044e+00,4.776045010690653791e-01,7.045849957247132522e+01,4.724625516430052130e-01
1.175999999999999934e+00,5.481809065120989422e-01,7.069431131359569065e+01,-8.390693942743610023e-04
1.177000000000000046e+00,6.187878903751634629e-01,7.051965641253340777e+01,-3.484707327302629665e-01
1.177999999999999936e+00,6.890458817066242858e-01,6.999632625038823619e+01,-6.981895915600517810e-01
1.179000000000000048e+00,7.586042119805749273e-01,6.912033429751318181e+01,-1.053794314190028558e+00
1.179999999999999938e+00,8.271439761302690208e-01,6.795919400187480619e+01,-1.268486277086722680e+00
1.181000000000000050e+00,8.944357016885948752e-01,6.662425711477700929e+01,-1.401387497108871116e+00
1.181999999999999940e+00,9.603073099797694301e-01,6.511895946757218212e+01,-1.609207797300783227e+00
1.183000000000000052e+00,1.024600773294323863e+00,6.346796716153652085e+01,-1.692776814770510896e+00
1.183999999999999941e+00,1.087271447195595764e+00,6.187338064100736545e+01,-1.496396226287814102e+00
1.185000000000000053e+00,1.148425726749276565e+00,6.043517846635440804e+01,-1.380008123018129140e+00
1.185999999999999943e+00,1.208064650041798416e+00,5.884266811868907610e+01,-1.805012572312520547e+00
1.187000000000000055e+00,1.265905526581284413e+00,5.683908496028279700e+01,-2.202153744500051857e+00
1.187999999999999945e+00,1.321652826317977647e+00,5.465551451310367526e+01,-2.164987149858191628e+00
1.189000000000000057e+00,1.375297570357159271e+00,5.263397356525963033e+01,-1.878094745829898216e+00
1.189999999999999947e+00,1.427024807965685982e+00,5.082050165179379064e+01,-1.748849081101766956e+00
1.191000000000000059e+00,1.476981170771324070e+00,4.909222395948231821e+01,-1.707706303521192126e+00
1.191999999999999948e+00,1.525168583100322106e+00,4.728260069851385339e+01,-1.911540218415737513e+00
1.193000000000000060e+00,1.571505048343029953e+00,4.539032978690210740e+01,-1.873001604807754461e+00
1.193999999999999950e+00,1.616039879698790704e+00,4.367933292461918882e+01,-1.548992119758096919e+00
1.195000000000000062e+00,1.658968561922773421e+00,4.217803152334604988e+01,-1.453610682788180952e+00
1.195999999999999952e+00,1.700349515333103634e+00,4.058387529731438548e+01,-1.734701769275162064e+00
1.197000000000000064e+00,1.739991858346622511e+00,3.870081072972352132e+01,-2.031427365906566251e+00
1.197999999999999954e+00,1.777682393781566006e+00,3.668026014016349734e+01,-2.009673813213495919e+00
1.199000000000000066e+00,1.813416169298915914e+00,3.478729089453653955e+01,-1.776264678040391232e+00
1.199999999999999956e+00,1.847361197810052369e+00,3.310276612773635208e+01,-1.592784855559969515e+00
1.201000000000000068e+00,1.879624021312237936e+00,3.142288087663447271e+01,-1.766985646643789210e+00
1.201999999999999957e+00,1.910122793699917887e+00,2.957466389872546841e+01,-1.929448309174219389e+00
1.203000000000000069e+00,1.938760864312448540e+00,2.770147732633589044e+01,-1.816924835604936561e+00
1.203999999999999959e+00,1.965560222217687336e+00,2.589723848414159235e+01,-1.791552848783652507e+00
1.205000000000000071e+00,1.990546187464415695e+00,2.407469200931521769e+01,-1.853540100869096818e+00
1.205999999999999961e+00,2.013656851082353594e+00,2.214663522656026728e+01,-2.002573464640803991e+00
1.207000000000000073e+00,2.034764774860447378e+00,2.006921232962725199e+01,-2.152272329225226599e+00
1.207999999999999963e+00,2.053758024286371775e+00,1.791728652222173679e+01,-2.151579285585810908e+00
1.209000000000000075e+00,2.070593881919610357e+00,1.575442874425526263e+01,-2.174136270347133859e+00
1.209999999999999964e+00,2.085261799504862790e+00,1.358140642624966432e+01,-2.171908365664059204e+00
1.211000000000000076e+00,2.097764350126751776e+00,1.142369481752827198e+01,-2.143514851778725472e+00
1.211999999999999966e+00,2.108103295688596113e+00,9.254196306160650920e+00,-2.195482170956516654e+00
1.213000000000000078e+00,2.116175613550464796e+00,6.890439417576943448e+00,-2.532031606210900065e+00
1.213999999999999968e+00,2.121757270784688565e+00,4.272875050870664104e+00,-2.703097127201658623e+00
1.215000000000000080e+00,2.124696493151925658e+00,1.605569683603369491e+00,-2.631513607332930604e+00
1.215999999999999970e+00,2.124976791930213160e+00,-1.044972127028691355e+00,-2.669570013931190644e+00
1.217000000000000082e+00,2.122512896188501141e+00,-3.882819356395304844e+00,-3.006124444802035889e+00
1.217999999999999972e+00,2.117057175530797863e+00,-7.028621959011389642e+00,-3.285480760430133707e+00
1.219000000000000083e+00,2.108382462396627410e+00,-1.032080430932938420e+01,-3.298883940205857179e+00
1.219999999999999973e+00,2.096426762416042422e+00,-1.359059565184042562e+01,-3.240698744816225663e+00
1.221000000000000085e+00,2.081210883494827080e+00,-1.684116219058991248e+01,-3.260434332682744518e+00
1.221999999999999975e+00,2.062745358997099210e+00,-2.008988680486581302e+01,-3.237014895869056552e+00
1.223000000000000087e+00,2.041053511482789684e+00,-2.329380822375318161e+01,-3.170827941905680625e+00
1.223999999999999977e+00,2.016186795657772368e+00,-2.643962342628169893e+01,-3.120802463151354011e+00
1.225000000000000089e+00,1.988251991951220266e+00,-2.942998398682254546e+01,-2.859918657930346164e+00
1.225999999999999979e+00,1.957426983633133721e+00,-3.222003264935069211e+01,-2.720178667125954242e+00
1.227000000000000091e+00,1.923853530693339753e+00,-3.492687323023692159e+01,-2.693502494646518919e+00
1.227999999999999980e+00,1.887587371965144367e+00,-3.760544422615426186e+01,-2.663639497188161620e+00
1.229000000000000092e+00,1.848675278311088244e+00,-4.021874308195767611e+01,-2.562958214418681102e+00
1.229999999999999982e+00,1.807209369274674682e+00,-4.271307499086974957e+01,-2.425705603405465816e+00
1.231000000000000094e+00,1.763296022026710208e+00,-4.511361950505894924e+01,-2.375383424972919322e+00
1.231999999999999984e+00,1.716993390688767107e+00,-4.749164317082725262e+01,-2.380663906563673216e+00
1.233000000000000096e+00,1.668307976349444166e+00,-4.987918550781868277e+01,-2.394420767419187079e+00
1.233999999999999986e+00,1.617219343502892537e+00,-5.229808018528442659e+01,-2.443368587512300572e+00
1.235000000000000098e+00,1.563692518576459634e+00,-5.475556966758171740e+01,-2.471610377082281040e+00
1.235999999999999988e+00,1.507717794709125592e+00,-5.719387806708628119e+01,-2.405006421926846549e+00
1.237000000000000099e+00,1.449328860744215630e+00,-5.958398986273351028e+01,-2.375217169367611625e+00
1.237999999999999989e+00,1.388631569053806469e+00,-6.181059351808489311e+01,-2.077990141335154028e+00
