Period,Sae
1.2856426426426426,0.4814712731740474
1.2876436436436436,0.4807230657765036
1.2896446446446446,0.47997718020266156
1.2916456456456455,0.47923360566170214
1.2936466466466465,0.47849233142957076
1.2956476476476475,0.47775334684846166
1.2976486486486485,0.4770166413263075
1.2996496496496495,0.47628220433627305
1.3016506506506504,0.4755500254162537
1.3036516516516516,0.47482009416837895
1.3056526526526526,0.4740924002585202
1.3076536536536536,0.47336693341580255
1.3096546546546546,0.47264368343212226
1.3116556556556556,0.4719226401616675
1.3136566566566565,0.471203793520444
1.3156576576576575,0.4704871334858051
1.3176586586586585,0.46977265009598584
1.3196596596596595,0.46906033344964126
1.3216606606606605,0.46835017370538934
1.3236616616616617,0.4676421610813574
1.3256626626626626,0.46693628585473335
1.3276636636636636,0.4662325383613202
1.3296646646646646,0.46553090899509536
1.3316656656656656,0.4648313882077734
1.3336666666666666,0.46413396650837296
1.3356676676676675,0.46343863446278744
1.3376686686686685,0.4627453826933597
1.3396696696696695,0.4620542018784605
1.3416706706706705,0.4613650827520706
1.3436716716716717,0.46067801610336667
1.3456726726726727,0.4599929927763111
1.3476736736736736,0.45931000366924507
1.3496746746746746,0.4586290397344854
1.3516756756756756,0.4579500919779253
1.3536766766766766,0.4572731514586382
1.3556776776776776,0.4565982092884853
1.3576786786786785,0.4559252566317266
1.3596796796796795,0.4552542847046352
1.3616806806806805,0.4545852847751153
1.3636816816816817,0.45391824816232335
1.3656826826826827,0.4532531662362926
1.3676836836836836,0.4525900304175608
1.3696846846846846,0.4519288321768014
1.3716856856856856,0.4512695630344578
1.3736866866866866,0.4506122145603809
1.3756876876876876,0.4499567783734698
1.3776886886886885,0.4493032461413155
1.3796896896896895,0.44865160957984784
1.3816906906906905,0.44800186045298557
1.3836916916916915,0.4473539905722893
1.3856926926926927,0.44670799179661735
1.3876936936936937,0.4460638560317852
1.3896946946946946,0.4454215752302268
1.3916956956956956,0.4447811413906599
1.3936966966966966,0.4441425465577536
1.3956976976976976,0.44350578282179903
1.3976986986986986,0.4428708423183827
1.3996996996996995,0.4422377172280627
1.4017007007007005,0.4416063997760479
1.4037017017017015,0.4409768822318794
1.4057027027027027,0.44034915690911536
1.4077037037037037,0.4397232161650179
1.4097047047047047,0.4390990524002429
1.4117057057057056,0.4384766580585325
1.4137067067067066,0.4378560256264104
1.4157077077077076,0.43723714763287924
1.4177087087087086,0.43662001664912087
1.4197097097097096,0.4360046252881992
1.4217107107107105,0.4353909662047654
1.4237117117117115,0.43477903209476565
1.4257127127127127,0.4341688156951513
1.4277137137137137,0.4335603097835918
1.4297147147147147,0.43295350717818926
1.4317157157157157,0.43234840073719627
1.4337167167167166,0.4317449833587357
1.4357177177177176,0.43114324798052267
1.4377187187187186,0.43054318757958926
1.4397197197197196,0.42994479517201106
1.4417207207207205,0.42934806381263635
1.4437217217217215,0.4287529865948174
1.4457227227227227,0.428159556650144
1.4477237237237237,0.4275677671481792
1.4497247247247247,0.4269776112961972
1.4517257257257257,0.42638908233892353
1.4537267267267266,0.42580217355827726
1.4557277277277276,0.4252168782731154
1.4577287287287286,0.4246331898389792
1.4597297297297296,0.42405110164784304
1.4617307307307306,0.42347060712786483
1.4637317317317315,0.4228916997431388
1.4657327327327325,0.42231437299345004
1.4677337337337337,0.42173862041403126
1.4697347347347347,0.4211644355753219
1.4717357357357357,0.420591812082728
1.4737367367367367,0.42002074357638547
1.4757377377377376,0.41945122373092436
1.4777387387387386,0.4188832462552354
1.4797397397397396,0.4183168048922382
1.4817407407407406,0.41775189341865177
1.4837417417417416,0.41718850564476634
1.4857427427427425,0.4166266354142174
1.4877437437437437,0.4160662766037614
1.4897447447447447,0.4155074231230535
1.4917457457457457,0.41495006891442665
1.4937467467467467,0.4143942079526729
1.4957477477477477,0.4138398342448262
1.4977487487487486,0.413286941829947
1.4997497497497496,0.41273552477890874
1.5017507507507506,0.4121855771941858
1.5037517517517516,0.4116370932096432
1.5057527527527526,0.41109006699032813
1.5077537537537538,0.41054449273226284
1.5097547547547547,0.4100003646622399
1.5117557557557557,0.40945767703761776
1.5137567567567567,0.4089164241461194
1.5157577577577577,0.4083766003056315
1.5177587587587587,0.4078381998640058
1.5197597597597596,0.40730121719886186
1.5217607607607606,0.4067656467173912
1.5237617617617616,0.4062314828561631
1.5257627627627626,0.40569872008093233
1.5277637637637638,0.40516735288644745
1.5297647647647648,0.4046373757962617
1.5317657657657657,0.4041087833625446
1.5337667667667667,0.40358157016589513
1.5357677677677677,0.40305573081515705
1.5377687687687687,0.40253125994723454
1.5397697697697696,0.40200815222691016
1.5417707707707706,0.40148640234666405
1.5437717717717716,0.40096600502649415
1.5457727727727726,0.40044695501373834
1.5477737737737736,0.3999292470828974
1.5497747747747748,0.39941287603545994
1.5517757757757757,0.39889783669972856
1.5537767767767767,0.3983841239306466
1.5557777777777777,0.3978717326096272
