elem_id,n1,n2,x_mid,y_mid,z_mid,x1,y1,z1,x2,y2,z2,length,orientation,element_type,N_max,V_max,M_max,sigma_axial,sigma_bending,sigma_combined,tau_shear,utilization,shear_utilization
87,70,109,12000.0,16000.0,33000.0,8000.0,16000.0,33000.0,16000.0,16000.0,33000.0,8000.0,x-direction,beam_x,0.004045795256206735,0.0006013941189942174,3.259595448655006,0.0001123832015612982,0.09054431801819461,0.09065670121975591,2.5058088291425725e-05,0.006043780081317061,1.002323531657029e-05
88,109,148,20000.0,16000.0,33000.0,16000.0,16000.0,33000.0,24000.0,16000.0,33000.0,8000.0,x-direction,beam_x,0.059290988739905626,3.675488624132358e-11,1.6559112171601222,0.001646971909441823,0.04599753381000339,0.047644505719445215,1.5314535933884824e-12,0.003970375476620435,6.12581437355393e-13
89,148,187,28000.0,16000.0,33000.0,24000.0,16000.0,33000.0,32000.0,16000.0,33000.0,8000.0,x-direction,beam_x,0.004045636420652778,0.0006013941190445995,3.259595448108854,0.00011237878946257718,0.09054431800302372,0.0906566967924863,2.5058088293524977e-05,0.006043779786165753,1.0023235317409991e-05
90,187,226,36000.0,16000.0,33000.0,32000.0,16000.0,33000.0,40000.0,16000.0,33000.0,8000.0,x-direction,beam_x,0.0004597336795603288,1.448847865626883e-05,0.09078048327114065,1.277037998778691e-05,0.0025216800908650183,0.0025344504708528053,6.036866106778679e-07,0.00021120420590440043,2.4147464427114717e-07
91,6,45,4000.0,0.0,39000.0,0.0,0.0,39000.0,8000.0,0.0,39000.0,8000.0,x-direction,beam_x,0.01695337542281892,5.970635011450663e-06,0.034958197069503406,0.0004709270950783033,0.000971061029708428,0.0014419881247867312,2.487764588104443e-07,9.613254165244874e-05,9.951058352417772e-08
92,45,84,12000.0,0.0,39000.0,8000.0,0.0,39000.0,16000.0,0.0,39000.0,8000.0,x-direction,beam_x,0.13571455309949879,8.29680518492551e-05,0.42371384176639937,0.0037698486972082995,0.011769828937955537,0.015539677635163836,3.457002160385629e-06,0.001294973136263653,1.3828008641542516e-06
93,84,123,20000.0,0.0,39000.0,16000.0,0.0,39000.0,24000.0,0.0,39000.0,8000.0,x-direction,beam_x,0.05331676397983021,3.369559674435403e-11,0.20297314797549768,0.0014810212216619504,0.0056381429993193795,0.0071191642209813295,1.403983197681418e-12,0.00047461094806542194,5.615932790725672e-13
94,123,162,28000.0,0.0,39000.0,24000.0,0.0,39000.0,32000.0,0.0,39000.0,8000.0,x-direction,beam_x,0.13568533874114877,8.296806840969742e-05,0.42371393091716125,0.0037690371872541326,0.01176983141436559,0.015538868601619724,3.4570028504040593e-06,0.0012949057168016437,1.3828011401616237e-06
95,162,201,36000.0,0.0,39000.0,32000.0,0.0,39000.0,40000.0,0.0,39000.0,8000.0,x-direction,beam_x,0.016958807757346324,5.97063973690838e-06,0.03495821008151596,0.0004710779932596201,0.0009710613911532211,0.0014421393844128412,2.487766557045158e-07,9.614262562752274e-05,9.951066228180633e-08
96,19,58,4000.0,8000.0,39000.0,0.0,8000.0,39000.0,8000.0,8000.0,39000.0,8000.0,x-direction,beam_x,7.673430109859338e-08,8.418518772666534e-06,0.04555929272251852,2.131508363849816e-09,0.0012655359089588478,0.0012655380404672117,3.5077161552777225e-07,0.00010546150337226764,1.403086462111089e-07
97,58,97,12000.0,8000.0,39000.0,8000.0,8000.0,39000.0,16000.0,8000.0,39000.0,8000.0,x-direction,beam_x,8.704230562581875e-06,8.504631371810565e-05,0.43026559294104716,2.4178418229394093e-07,0.011951822026140198,0.011952063810322492,3.5435964049210686e-06,0.0007968042540214995,1.4174385619684274e-06
98,97,136,20000.0,8000.0,39000.0,16000.0,8000.0,39000.0,24000.0,8000.0,39000.0,8000.0,x-direction,beam_x,2.8192629976858343e-06,1.2333134097319843e-12,0.20301293052260197,7.831286104682873e-08,0.005639248070072277,0.005639326382933324,5.1388058738832683e-14,0.00037595509219555493,2.0555223495533073e-14
99,136,175,28000.0,8000.0,39000.0,24000.0,8000.0,39000.0,32000.0,8000.0,39000.0,8000.0,x-direction,beam_x,8.700606923569563e-06,8.504629644842723e-05,0.43026550634941135,2.416835256547101e-07,0.011951819620816982,0.011952061304342636,3.5435956853511347e-06,0.0007968040869561758,1.4174382741404538e-06
100,175,214,36000.0,8000.0,39000.0,32000.0,8000.0,39000.0,40000.0,8000.0,39000.0,8000.0,x-direction,beam_x,7.6243540256485e-08,8.418508268617632e-06,0.04555925314428907,2.1178761182356943e-09,0.0012655348095635852,0.0012655369274397034,3.50771177859068e-07,0.00010546141061997529,1.403084711436272e-07
101,32,71,4000.0,16000.0,39000.0,0.0,16000.0,39000.0,8000.0,16000.0,39000.0,8000.0,x-direction,beam_x,0.016947153787662653,5.970629840366643e-06,0.03495816639767669,0.0004707542718795181,0.0009710601777132414,0.0014418144495927595,2.4877624334861013e-07,0.00012015120413272996,9.951049733944406e-08
102,71,110,12000.0,16000.0,39000.0,8000.0,16000.0,39000.0,16000.0,16000.0,39000.0,8000.0,x-direction,beam_x,0.13572410129494666,8.296807765310982e-05,0.423713956272166,0.0037701139248596297,0.011769832118671277,0.015539946043530907,3.4570032355462423e-06,0.0010359964029020604,1.382801294218497e-06
103,110,149,20000.0,16000.0,39000.0,16000.0,16000.0,39000.0,24000.0,16000.0,39000.0,8000.0,x-direction,beam_x,0.053314153281593925,3.369300572092624e-11,0.20297315013090894,0.001480948702266498,0.005638143059191915,0.007119091761458413,1.4038752383719265e-12,0.000593257646788201,5.615500953487706e-13
104,149,188,28000.0,16000.0,39000.0,24000.0,16000.0,39000.0,32000.0,16000.0,39000.0,8000.0,x-direction,beam_x,0.1356948820467884,8.296809421123885e-05,0.423714045411252,0.0037693022790774556,0.011769834594757,0.015539136873834456,3.4570039254682854e-06,0.0010359424582556305,1.3828015701873142e-06
105,188,227,36000.0,16000.0,39000.0,32000.0,16000.0,39000.0,40000.0,16000.0,39000.0,8000.0,x-direction,beam_x,0.016952582721232873,5.970634566310369e-06,0.03495817941182874,0.00047090507558980203,0.0009710605392174649,0.0014419656148072669,2.487764402629321e-07,0.0001201638012339389,9.951057610517283e-08
106,7,46,4000.0,0.0,45000.0,0.0,0.0,45000.0,8000.0,0.0,45000.0,8000.0,x-direction,beam_x,0.00037609589277018933,1.7582735263562069e-06,0.010995352440372117,1.0447108132505259e-05,0.00030542645667700326,0.0003158735648095085,7.326139693150862e-08,2.1058237653967232e-05,2.930455877260345e-08
107,46,85,12000.0,0.0,45000.0,8000.0,0.0,45000.0,16000.0,0.0,45000.0,8000.0,x-direction,beam_x,0.0032358554546024396,7.37337870419367e-05,0.3995409611187035,8.988487373895666e-05,0.011098360031075097,0.011188244904814054,3.0722411267473625e-06,0.0009323537420678378,1.228896450698945e-06
108,85,124,20000.0,0.0,45000.0,16000.0,0.0,45000.0,24000.0,0.0,45000.0,8000.0,x-direction,beam_x,0.049826636925542886,3.0461696195346296e-11,0.20288982673560696,0.0013840732479317467,0.005635828520433527,0.007019901768365274,1.2692373414727623e-12,0.00046799345122435155,5.07694936589105e-13
109,124,163,28000.0,0.0,45000.0,24000.0,0.0,45000.0,32000.0,0.0,45000.0,8000.0,x-direction,beam_x,0.0032359176330917358,7.373378666867017e-05,0.39954095905937687,8.988660091921489e-05,0.011098359973871581,0.011188246574790795,3.0722411111945903e-06,0.0009323538812325663,1.228896444477836e-06
110,163,202,36000.0,0.0,45000.0,32000.0,0.0,45000.0,40000.0,0.0,45000.0,8000.0,x-direction,beam_x,0.00037610350296730683,1.7582736336792841e-06,0.010995352903639049,1.0447319526869634e-05,0.0003054264695455291,0.0003158737890723987,7.326140140330351e-08,2.105825260482658e-05,2.9304560561321404e-08
111,20,59,4000.0,8000.0,45000.0,0.0,8000.0,45000.0,8000.0,8000.0,45000.0,8000.0,x-direction,beam_x,1.8796021376132065e-06,1.5791972019710178e-06,0.009673272073236695,5.221117048925574e-08,0.0002687020020343526,0.00026875421320484187,6.579988341545908e-08,2.239618443373682e-05,2.631995336618363e-08
112,59,98,12000.0,8000.0,45000.0,8000.0,8000.0,45000.0,16000.0,8000.0,45000.0,8000.0,x-direction,beam_x,9.859924085256683e-06,7.81471292440511e-05,0.4113121626930595,2.7388678014601894e-07,0.011425337852584984,0.01142561173936513,3.256130385168796e-06,0.0007617074492910087,1.3024521540675184e-06
113,98,137,20000.0,8000.0,45000.0,16000.0,8000.0,45000.0,24000.0,8000.0,45000.0,8000.0,x-direction,beam_x,1.4508987635732709e-06,5.252192430971193e-13,0.2029269862262155,4.030274343259086e-08,0.005636860728505986,0.005636901031249419,2.1884135129046636e-14,0.0004697417526041182,8.753654051618655e-15
114,137,176,28000.0,8000.0,45000.0,24000.0,8000.0,45000.0,32000.0,8000.0,45000.0,8000.0,x-direction,beam_x,9.858436099085913e-06,7.814712863913004e-05,0.411312159247448,2.738454471968309e-07,0.011425337756873556,0.011425611602320753,3.2561303599637517e-06,0.0007617074401547168,1.3024521439855008e-06
115,176,215,36000.0,8000.0,45000.0,32000.0,8000.0,45000.0,40000.0,8000.0,45000.0,8000.0,x-direction,beam_x,1.8797564801722637e-06,1.5791972114034437e-06,0.009673272114320477,5.221545778256288e-08,0.0002687020031755688,0.0002687542186333514,6.579988380847682e-08,2.2396184886112615e-05,2.631995352339073e-08
116,33,72,4000.0,16000.0,45000.0,0.0,16000.0,45000.0,8000.0,16000.0,45000.0,8000.0,x-direction,beam_x,0.0003735316646785211,1.7582782662958126e-06,0.010995378685583859,1.0375879574403365e-05,0.0003054271857106627,0.00031580306528506606,7.326159442899219e-08,2.631692210708884e-05,2.9304637771596878e-08
117,72,111,12000.0,16000.0,45000.0,8000.0,16000.0,45000.0,16000.0,16000.0,45000.0,8000.0,x-direction,beam_x,0.003238873356397495,7.373381062006456e-05,0.39954106546353824,8.996870434437486e-05,0.011098362929542728,0.011188331633887104,3.0722421091693568e-06,0.0007458887755924736,1.2288968436677426e-06
118,111,150,20000.0,16000.0,45000.0,16000.0,16000.0,45000.0,24000.0,16000.0,45000.0,8000.0,x-direction,beam_x,0.04982090108535141,3.04598126172589e-11,0.20288982879123318,0.001383913919037539,0.0056358285775342555,0.007019742496571795,1.2691588590524542e-12,0.0005849785413809829,5.076635436209816e-13
119,150,189,28000.0,16000.0,45000.0,24000.0,16000.0,45000.0,32000.0,16000.0,45000.0,8000.0,x-direction,beam_x,0.0032389365372621414,7.37338102442638e-05,0.3995410633912754,8.997045936839282e-05,0.01109836287197987,0.011188333331348263,3.072242093510992e-06,0.0007458888887565509,1.2288968374043967e-06
120,189,228,36000.0,16000.0,45000.0,32000.0,16000.0,45000.0,40000.0,16000.0,45000.0,8000.0,x-direction,beam_x,0.0003735392614349399,1.7582783735781387e-06,0.010995379148332077,1.0376090595414997e-05,0.00030542719856477995,0.00031580328916019495,7.326159889908911e-08,2.631694076334958e-05,2.9304639559635645e-08
121,8,47,4000.0,0.0,51000.0,0.0,0.0,51000.0,8000.0,0.0,51000.0,8000.0,x-direction,beam_x,0.014809708694109677,1.0926460419989085e-05,0.06528181539183567,0.00041138079705860215,0.001813383760884324,0.0022247645579429264,4.552691841662119e-07,0.00014831763719619508,1.8210767366648476e-07
122,47,86,12000.0,0.0,51000.0,8000.0,0.0,51000.0,16000.0,0.0,51000.0,8000.0,x-direction,beam_x,0.10321252863601127,0.0006059119933566257,3.2675955041227667,0.0028670146843336464,0.09076654178118797,0.09363355646552161,2.524633305652607e-05,0.0078027963721268015,1.0098533222610428e-05
123,86,125,20000.0,0.0,51000.0,16000.0,0.0,51000.0,24000.0,0.0,51000.0,8000.0,x-direction,beam_x,0.0446992891034389,2.805916928624224e-11,1.6515544247572254,0.0012416469195399695,0.04587651179881181,0.04711815871835178,1.1691320535934267e-12,0.003141210581223452,4.676528214373707e-13
124,125,164,28000.0,0.0,51000.0,24000.0,0.0,51000.0,32000.0,0.0,51000.0,8000.0,x-direction,beam_x,0.10319081140229798,0.000605911982875951,3.26759544686027,0.0028664114278416104,0.09076654019056306,0.09363295161840467,2.524633261983129e-05,0.007802745968200389,1.0098533047932516e-05
125,164,203,36000.0,0.0,51000.0,32000.0,0.0,51000.0,40000.0,0.0,51000.0,8000.0,x-direction,beam_x,0.014811892848584172,1.0926464055068357e-05,0.06528182594030059,0.000411441468016227,0.0018133840538972388,0.0022248255219134657,4.5526933562784824e-07,0.00014832170146089773,1.821077342511393e-07
126,21,60,4000.0,8000.0,51000.0,0.0,8000.0,51000.0,8000.0,8000.0,51000.0,8000.0,x-direction,beam_x,4.984416729053156e-09,1.2801251019170597e-05,0.07586914311914968,1.3845602025147656e-10,0.0021074761977541577,0.002107476336210178,5.333854591321083e-07,0.00014049842241401186,2.133541836528433e-07
127,60,99,12000.0,8000.0,51000.0,8000.0,8000.0,51000.0,16000.0,8000.0,51000.0,8000.0,x-direction,beam_x,9.012447526436048e-06,0.000634844746756631,3.344171437105233,2.5034576462322355e-07,0.09289365103070092,0.09289390137646554,2.6451864448192957e-05,0.006192926758431036,1.0580745779277183e-05
128,99,138,20000.0,8000.0,51000.0,16000.0,8000.0,51000.0,24000.0,8000.0,51000.0,8000.0,x-direction,beam_x,7.260859467295265e-07,3.0086125257788865e-13,1.6515198644212419,2.016905407582018e-08,0.04587555178947894,0.045875571958533014,1.2535885524078694e-14,0.0030583714639022008,5.014354209631477e-15
129,138,177,28000.0,8000.0,51000.0,24000.0,8000.0,51000.0,32000.0,8000.0,51000.0,8000.0,x-direction,beam_x,9.011806669704052e-06,0.0006348447573025019,3.3441714920996226,2.503279630473348e-07,0.09289365255832285,0.0928939028862859,2.6451864887604248e-05,0.006192926859085727,1.05807459550417e-05
130,177,216,36000.0,8000.0,51000.0,32000.0,8000.0,51000.0,40000.0,8000.0,51000.0,8000.0,x-direction,beam_x,5.486995013760828e-09,1.2801258209837531e-05,0.07586916997900074,1.52416528160023e-10,0.0021074769438611317,0.00210747709627766,5.333857587432304e-07,0.0001404984730851773,2.1335430349729215e-07
131,34,73,4000.0,16000.0,51000.0,0.0,16000.0,51000.0,8000.0,16000.0,51000.0,8000.0,x-direction,beam_x,0.014804210452276572,1.0926455589645091e-05,0.06528178706510421,0.0004112280681187937,0.0018133829740306724,0.0022246110421494662,4.5526898290187874e-07,0.00018538425351245552,1.8210759316075149e-07
132,73,112,12000.0,16000.0,51000.0,8000.0,16000.0,51000.0,16000.0,16000.0,51000.0,8000.0,x-direction,beam_x,0.10322056018071685,0.0006059119693239125,3.267595397706033,0.0028672377827976903,0.09076653882516758,0.09363377660796528,2.5246332055163017e-05,0.006242251773864352,1.0098532822065207e-05
133,112,151,20000.0,16000.0,51000.0,16000.0,16000.0,51000.0,24000.0,16000.0,51000.0,8000.0,x-direction,beam_x,0.04469516583843077,2.8056751902903685e-11,1.6515544227484873,0.0012415323844008547,0.045876511743013534,0.04711804412741439,1.1690313292876536e-12,0.003926503677284533,4.676125317150614e-13
134,151,190,28000.0,16000.0,51000.0,24000.0,16000.0,51000.0,32000.0,16000.0,51000.0,8000.0,x-direction,beam_x,0.10319883907412425,0.0006059119588428911,3.2675953404417566,0.0028666344187256738,0.09076653723449324,0.09363317165321891,2.52463316184538e-05,0.006242211443547928,1.009853264738152e-05
135,190,229,36000.0,16000.0,51000.0,32000.0,16000.0,51000.0,40000.0,16000.0,51000.0,8000.0,x-direction,beam_x,0.014806392714977938,1.0926459225024088e-05,0.06528179761474812,0.0004112886865271649,0.0018133832670763365,0.0022246719536035014,4.552691343760037e-07,0.00018538932946695846,1.821076537504015e-07
136,9,48,4000.0,0.0,57000.0,0.0,0.0,57000.0,8000.0,0.0,57000.0,8000.0,x-direction,beam_x,0.23913062107285965,1.8043850267640963e-06,0.01105650055230477,0.006642517252023879,0.00030712501534179917,0.006949642267365678,7.518270944850401e-08,0.0005791368556138065,3.0073083779401606e-08
137,48,87,12000.0,0.0,57000.0,8000.0,0.0,57000.0,16000.0,0.0,57000.0,8000.0,x-direction,beam_x,0.831223862782548,7.317498641306328e-05,0.39671256606070215,0.023089551743959668,0.01101979350168617,0.034109345245645836,3.04895776721097e-06,0.002842445437137153,1.219583106884388e-06
138,87,126,20000.0,0.0,57000.0,16000.0,0.0,57000.0,24000.0,0.0,57000.0,8000.0,x-direction,beam_x,0.03772363263146178,2.6214071026267198e-11,0.20293737787662167,0.0010478786842072717,0.005637149385461713,0.006685028069668985,1.0922529594278e-12,0.0004456685379779323,4.3690118377111995e-13
139,126,165,28000.0,0.0,57000.0,24000.0,0.0,57000.0,32000.0,0.0,57000.0,8000.0,x-direction,beam_x,0.8312236161321744,7.317498613017142e-05,0.3967125653295112,0.0230895448925604,0.011019793481375313,0.03410933837393571,3.0489577554238092e-06,0.0028424448644946425,1.2195831021695237e-06
140,165,204,36000.0,0.0,57000.0,32000.0,0.0,57000.0,40000.0,0.0,57000.0,8000.0,x-direction,beam_x,0.2391306492161724,1.8043849796069718e-06,0.011056500254584302,0.006642518033782566,0.0003071250070717862,0.006949643040854352,7.518270748362383e-08,0.000579136920071196,3.007308299344953e-08
141,22,61,4000.0,8000.0,57000.0,0.0,8000.0,57000.0,8000.0,8000.0,57000.0,8000.0,x-direction,beam_x,2.0477861362419022e-06,1.8269589014637935e-06,0.010594367319240681,5.688294822894173e-08,0.0002942879810900189,0.00029434486403824784,7.61232875609914e-08,2.4528738669853985e-05,3.044931502439656e-08
142,61,100,12000.0,8000.0,57000.0,8000.0,8000.0,57000.0,16000.0,8000.0,57000.0,8000.0,x-direction,beam_x,7.423614798856178e-06,7.871916162863317e-05,0.4141180459281206,2.062115221904494e-07,0.011503279053558906,0.011503485265081097,3.2799650678597155e-06,0.0007668990176720731,1.3119860271438863e-06
143,100,139,20000.0,8000.0,57000.0,16000.0,8000.0,57000.0,24000.0,8000.0,57000.0,8000.0,x-direction,beam_x,2.6715215668377662e-06,7.712437355422708e-13,0.2029654623369686,7.420893241216017e-08,0.00563792950936024,0.005638003718292652,3.213515564759462e-14,0.00037586691455284343,1.2854062259037848e-14
144,139,178,28000.0,8000.0,57000.0,24000.0,8000.0,57000.0,32000.0,8000.0,57000.0,8000.0,x-direction,beam_x,7.422430720355777e-06,7.871916138858861e-05,0.4141180452712978,2.061786311209938e-07,0.011503279035313828,0.01150348521394495,3.2799650578578586e-06,0.0007668990142629966,1.3119860231431434e-06
145,178,217,36000.0,8000.0,57000.0,32000.0,8000.0,57000.0,40000.0,8000.0,57000.0,8000.0,x-direction,beam_x,2.047942122527736e-06,1.8269590024096933e-06,0.0105943677515503,5.6887281181325996e-08,0.0002942879930986194,0.00029434488037980073,7.612329176707055e-08,2.452874003165006e-05,3.044931670682822e-08
146,35,74,4000.0,16000.0,57000.0,0.0,16000.0,57000.0,8000.0,16000.0,57000.0,8000.0,x-direction,beam_x,0.23913313005436973,1.804389800343258e-06,0.011056526664965956,0.0066425869459547145,0.0003071257406934988,0.006949712686648213,7.518290834763576e-08,0.0004633141791098809,3.00731633390543e-08
147,74,113,12000.0,16000.0,57000.0,8000.0,16000.0,57000.0,16000.0,16000.0,57000.0,8000.0,x-direction,beam_x,0.8312282406235512,7.317500787514755e-05,0.39671266134677663,0.023089673350654198,0.011019796148521574,0.034109469499175774,3.048958661464481e-06,0.002273964633278385,1.2195834645857924e-06
148,113,152,20000.0,16000.0,57000.0,16000.0,16000.0,57000.0,24000.0,16000.0,57000.0,8000.0,x-direction,beam_x,0.03772158299483717,2.6211763257644403e-11,0.20293737981413826,0.001047821749856588,0.005637149439281618,0.0066849711891382065,1.0921568024018502e-12,0.0005570809324281839,4.3686272096074007e-13
149,152,191,28000.0,16000.0,57000.0,24000.0,16000.0,57000.0,32000.0,16000.0,57000.0,8000.0,x-direction,beam_x,0.8312279948812374,7.317500759052926e-05,0.39671266060671107,0.023089666524478816,0.011019796127964197,0.03410946265244301,3.0489586496053856e-06,0.002273964176829534,1.2195834598421542e-06
150,191,230,36000.0,16000.0,57000.0,32000.0,16000.0,57000.0,40000.0,16000.0,57000.0,8000.0,x-direction,beam_x,0.23913315823870546,1.8043897532258732e-06,0.01105652636722203,0.0066425877288529295,0.0003071257324228342,0.006949713461275764,7.518290638441138e-08,0.0004633142307517176,3.007316255376455e-08
151,10,49,4000.0,0.0,63000.0,0.0,0.0,63000.0,8000.0,0.0,63000.0,8000.0,x-direction,beam_x,0.0010572689388118717,5.77602680637607e-06,0.0349729030875102,2.93685816336631e-05,0.0009714695302086167,0.0010008381118422798,2.4066778359900296e-07,6.672254078948533e-05,9.626711343960119e-08
152,49,88,12000.0,0.0,63000.0,8000.0,0.0,63000.0,16000.0,0.0,63000.0,8000.0,x-direction,beam_x,0.11080854614471722,8.322299733251739e-05,0.42435144526397833,0.0030780151706865893,0.01178754014622162,0.01486555531690821,3.4676248888548914e-06,0.0012387962764090175,1.3870499555419565e-06
153,88,127,20000.0,0.0,63000.0,16000.0,0.0,63000.0,24000.0,0.0,63000.0,8000.0,x-direction,beam_x,0.03617208590896755,2.306767987142817e-11,0.202691833674694,0.0010047801641379873,0.005630328713185945,0.006635108877323932,9.611533279761737e-13,0.00044234059182159547,3.8446133119046947e-13
154,127,166,28000.0,0.0,63000.0,24000.0,0.0,63000.0,32000.0,0.0,63000.0,8000.0,x-direction,beam_x,0.11078805602154439,8.322300598237735e-05,0.4243514917946898,0.003077446000598455,0.011787541438741382,0.014864987439339837,3.467625249265723e-06,0.0012387489532783198,1.3870500997062893e-06
155,166,205,36000.0,0.0,63000.0,32000.0,0.0,63000.0,40000.0,0.0,63000.0,8000.0,x-direction,beam_x,0.0010597215015133593,5.77603045572133e-06,0.03497291595362583,2.943670837537109e-05,0.0009714698876007175,0.0010009065959760885,2.4066793565505544e-07,6.67271063984059e-05,9.626717426202217e-08
156,23,62,4000.0,8000.0,63000.0,0.0,8000.0,63000.0,8000.0,8000.0,63000.0,8000.0,x-direction,beam_x,2.5070553797687734e-07,8.34193863670895e-06,0.045714077875110885,6.964042721579926e-09,0.0012698354965308579,0.0012698424605735795,3.475807765295396e-07,8.465616403823864e-05,1.3903231061181583e-07
157,62,101,12000.0,8000.0,63000.0,8000.0,8000.0,63000.0,16000.0,8000.0,63000.0,8000.0,x-direction,beam_x,9.076778160948299e-06,8.493608527738581e-05,0.42947502980835645,2.521327266930083e-07,0.011929861939121012,0.011930114071847705,3.5390035532244087e-06,0.0007953409381231803,1.4156014212897634e-06
158,101,140,20000.0,8000.0,63000.0,16000.0,8000.0,63000.0,24000.0,8000.0,63000.0,8000.0,x-direction,beam_x,1.4106049456368116e-06,9.276837735494591e-13,0.2027187570374152,3.918347071213366e-08,0.005631076584372645,0.005631115767843357,3.86534905645608e-14,0.00046925964732027976,1.546139622582432e-14
159,140,179,28000.0,8000.0,63000.0,24000.0,8000.0,63000.0,32000.0,8000.0,63000.0,8000.0,x-direction,beam_x,9.075314122307657e-06,8.493607674020227e-05,0.4294749836813573,2.520920589529905e-07,0.011929860657815481,0.011930112749874435,3.539003197508428e-06,0.000795340849991629,1.4156012790033713e-06
160,179,218,36000.0,8000.0,63000.0,32000.0,8000.0,63000.0,40000.0,8000.0,63000.0,8000.0,x-direction,beam_x,2.509100685087456e-07,8.341931320288365e-06,0.04571404990889538,6.969724125242934e-09,0.0012698347196915384,0.0012698416894156637,3.475804716786819e-07,8.465611262771092e-05,1.3903218867147276e-07
161,36,75,4000.0,16000.0,63000.0,0.0,16000.0,63000.0,8000.0,16000.0,63000.0,8000.0,x-direction,beam_x,0.0010522302107400074,5.776022531418608e-06,0.03497287797500515,2.9228616965000205e-05,0.0009714688326390321,0.0010006974496040324,2.4066760547577533e-07,8.339145413366937e-05,9.626704219031014e-08
